Date,AAPL,MSFT,AMZN,GOOGL,JNJ,XOM,JPM,KO,PG,CAT
2023-01-24,140.15133666992188,235.3401641845703,96.31999969482422,96.84129333496094,151.9508819580078,101.28759765625,127.72112274169922,54.595890045166016,129.41998291015625,244.43447875976562
2023-01-25,139.4925079345703,233.94973754882812,97.18000030517578,94.38308715820312,153.03424072265625,100.75361633300781,128.3391876220703,54.93852996826172,129.3287353515625,245.22206115722656
2023-01-26,141.55747985839844,241.1351776123047,99.22000122070312,96.66287231445312,152.47451782226562,104.80299377441406,129.1325225830078,54.8303337097168,128.8085479736328,248.7138671875
2023-01-27,143.4945526123047,241.290771484375,102.23999786376953,98.49661254882812,151.87863159179688,102.88956451416016,129.44622802734375,54.54179382324219,128.27931213378906,251.01004028320312
2023-01-30,140.61349487304688,235.9916229248047,100.55000305175781,96.08797454833984,146.25418090820312,101.06510925292969,128.3484344482422,54.67704391479492,128.68080139160156,248.12557983398438
2023-01-31,141.88197326660156,240.95046997070312,103.12999725341797,97.97126007080078,147.5361785888672,103.24553680419922,129.11410522460938,55.29017639160156,129.9310302734375,239.38661193847656
2023-02-01,143.00289916992188,245.75372314453125,105.1500015258789,99.54729461669922,148.890380859375,102.11527252197266,128.77279663085938,55.2991943359375,130.67018127441406,236.77723693847656
2023-02-02,148.30299377441406,257.2757263183594,112.91000366210938,106.79304504394531,149.45010375976562,98.92028045654297,128.1731414794922,54.352439880371094,129.7393798828125,232.37454223632812
2023-02-03,151.92156982421875,251.19869995117188,103.38999938964844,103.85906219482422,148.61050415039062,99.6055679321289,130.1565399169922,53.94669723510742,130.1409149169922,235.0882568359375
2023-02-06,149.19776916503906,249.6623992919922,102.18000030517578,101.9955825805664,147.48202514648438,99.43647003173828,130.9222412109375,54.253257751464844,129.03668212890625,238.5610809326172
2023-02-07,152.06903076171875,260.1537170410156,102.11000061035156,106.69393157958984,147.51809692382812,102.27547454833984,132.5181427001953,54.16309356689453,127.77739715576172,236.89112854003906
2023-02-08,149.38461303710938,259.3467102050781,100.05000305175781,98.49661254882812,147.70770263671875,101.38550567626953,131.58645629882812,53.847503662109375,126.45414733886719,236.1415252685547
2023-02-09,148.35215759277344,256.3227844238281,98.23999786376953,94.17493438720703,145.71249389648438,101.76818084716797,129.5384521484375,53.75734329223633,125.06703186035156,233.6840057373047
2023-02-10,148.71652221679688,255.81723022460938,97.61000061035156,93.7387924194336,146.38961791992188,106.05785369873047,130.11041259765625,53.75734329223633,126.1712417602539,235.00286865234375
2023-02-13,151.5133819580078,263.8096923828125,99.54000091552734,93.77845764160156,146.93130493164062,105.64531707763672,131.5218505859375,54.64097595214844,127.82299041748047,235.4583282470703
2023-02-14,150.87327575683594,264.6361083984375,99.69999694824219,93.84783935546875,146.29031372070312,104.40770721435547,132.10304260253906,53.73029327392578,127.10205841064453,231.8621826171875
2023-02-15,152.97091674804688,262.52093505859375,101.16000366210938,96.08797454833984,143.8798065185547,104.09381103515625,132.6565399169922,53.73029327392578,126.81006622314453,235.98020935058594
2023-02-16,151.37550354003906,255.5319061279297,98.1500015258789,94.67054748535156,142.85964965820312,103.78890228271484,130.8299560546875,53.39667892456055,125.14920806884766,233.91171264648438
2023-02-17,150.233154296875,251.54519653320312,97.19999694824219,93.52072143554688,145.84213256835938,99.79804229736328,131.21742248535156,54.208168029785156,127.76824951171875,235.1167449951172
2023-02-21,146.22494506835938,246.29127502441406,94.58000183105469,90.98323822021484,143.66893005371094,99.69939422607422,128.80966186523438,53.91964340209961,127.67698669433594,228.3988800048828
2023-02-22,146.64842224121094,245.16053771972656,95.79000091552734,90.8444595336914,143.46885681152344,98.40798950195312,127.82260131835938,54.081947326660156,128.21542358398438,225.72311401367188
2023-02-23,147.1309814453125,248.3382568359375,95.81999969482422,90.09114837646484,143.4234161376953,99.31376647949219,128.84657287597656,54.18112564086914,127.80477905273438,225.77999877929688
2023-02-24,144.48182678222656,242.92835998535156,93.5,88.34661102294922,141.8230438232422,99.32272338867188,130.00892639160156,53.955711364746094,127.08381652832031,224.091064453125
